Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
79	1.	5.e-002	0.1	-8.0039e-003
80	0.95	5.e-002	0.1	-7.3959e-003
81	0.9	5.e-002	0.1	-6.7996e-003
82	0.85	5.e-002	0.1	-6.209e-003
83	0.8	5.e-002	0.1	-5.6275e-003
84	0.75	5.e-002	0.1	-5.058e-003
85	0.7	5.e-002	0.1	-4.5036e-003
86	0.65	5.e-002	0.1	-3.9673e-003
87	0.6	5.e-002	0.1	-3.452e-003
88	0.55	5.e-002	0.1	-2.9607e-003
89	0.5	5.e-002	0.1	-2.4965e-003
90	0.45	5.e-002	0.1	-2.0623e-003
91	0.4	5.e-002	0.1	-1.6611e-003
92	0.35	5.e-002	0.1	-1.2961e-003
93	0.3	5.e-002	0.1	-9.7002e-004
94	0.25	5.e-002	0.1	-6.8603e-004
95	0.2	5.e-002	0.1	-4.4706e-004
96	0.15	5.e-002	0.1	-2.5619e-004
97	0.1	5.e-002	0.1	-1.1604e-004
98	5.e-002	5.e-002	0.1	-3.0304e-005
99	0.	5.e-002	0.1	0.
100	0.	0.	0.1	0.
101	0.	-5.e-002	0.1	0.
102	0.	0.	5.e-002	0.
103	0.	0.	0.	0.
104	0.	-5.e-002	0.	0.
105	0.	-5.e-002	5.e-002	0.
106	0.	5.e-002	0.	0.
107	0.	5.e-002	5.e-002	0.
108	0.95	5.e-002	5.e-002	-7.3968e-003
109	0.9	5.e-002	5.e-002	-6.8005e-003
110	0.85	5.e-002	5.e-002	-6.2103e-003
111	0.8	5.e-002	5.e-002	-5.6293e-003
112	0.75	5.e-002	5.e-002	-5.0603e-003
113	0.7	5.e-002	5.e-002	-4.5063e-003
114	0.65	5.e-002	5.e-002	-3.9704e-003
115	0.6	5.e-002	5.e-002	-3.4555e-003
116	0.55	5.e-002	5.e-002	-2.9647e-003
117	0.5	5.e-002	5.e-002	-2.501e-003
118	0.45	5.e-002	5.e-002	-2.0672e-003
119	0.4	5.e-002	5.e-002	-1.6665e-003
120	0.35	5.e-002	5.e-002	-1.3019e-003
121	0.3	5.e-002	5.e-002	-9.7631e-004
122	0.25	5.e-002	5.e-002	-6.9277e-004
123	0.2	5.e-002	5.e-002	-4.5426e-004
124	0.15	5.e-002	5.e-002	-2.6384e-004
125	0.1	5.e-002	5.e-002	-1.2417e-004
126	5.e-002	5.e-002	5.e-002	-3.8312e-005
127	5.e-002	5.e-002	0.	-3.0304e-005
128	0.1	5.e-002	0.	-1.1604e-004
129	0.15	5.e-002	0.	-2.5619e-004
130	0.2	5.e-002	0.	-4.4706e-004
131	0.25	5.e-002	0.	-6.8603e-004
132	0.3	5.e-002	0.	-9.7002e-004
133	0.35	5.e-002	0.	-1.2961e-003
134	0.4	5.e-002	0.	-1.6611e-003
135	0.45	5.e-002	0.	-2.0623e-003
136	0.5	5.e-002	0.	-2.4965e-003
137	0.55	5.e-002	0.	-2.9607e-003
138	0.6	5.e-002	0.	-3.452e-003
139	0.65	5.e-002	0.	-3.9673e-003
140	0.7	5.e-002	0.	-4.5036e-003
141	0.75	5.e-002	0.	-5.058e-003
142	0.8	5.e-002	0.	-5.6275e-003
143	0.85	5.e-002	0.	-6.209e-003
144	0.9	5.e-002	0.	-6.7996e-003
145	0.95	5.e-002	0.	-7.3959e-003
146	1.	5.e-002	0.	-8.0039e-003
147	1.	5.e-002	5.e-002	-8.0042e-003
148	1.	0.	5.e-002	-7.9933e-003
149	1.	0.	0.	-7.9932e-003
150	1.	-5.e-002	0.	-7.9924e-003
151	1.	-5.e-002	5.e-002	-7.9923e-003
152	0.95	-5.e-002	5.e-002	-7.3945e-003
153	0.9	-5.e-002	5.e-002	-6.7982e-003
154	0.85	-5.e-002	5.e-002	-6.2081e-003
155	0.8	-5.e-002	5.e-002	-5.627e-003
156	0.75	-5.e-002	5.e-002	-5.058e-003
157	0.7	-5.e-002	5.e-002	-4.504e-003
158	0.65	-5.e-002	5.e-002	-3.9681e-003
159	0.6	-5.e-002	5.e-002	-3.4532e-003
160	0.55	-5.e-002	5.e-002	-2.9624e-003
161	0.5	-5.e-002	5.e-002	-2.4987e-003
162	0.45	-5.e-002	5.e-002	-2.0649e-003
163	0.4	-5.e-002	5.e-002	-1.6642e-003
164	0.35	-5.e-002	5.e-002	-1.2996e-003
165	0.3	-5.e-002	5.e-002	-9.7401e-004
166	0.25	-5.e-002	5.e-002	-6.9047e-004
167	0.2	-5.e-002	5.e-002	-4.5195e-004
168	0.15	-5.e-002	5.e-002	-2.6154e-004
169	0.1	-5.e-002	5.e-002	-1.2186e-004
170	5.e-002	-5.e-002	5.e-002	-3.6038e-005
171	0.95	-5.e-002	0.	-7.3943e-003
172	0.9	-5.e-002	0.	-6.7974e-003
173	0.85	-5.e-002	0.	-6.2067e-003
174	0.8	-5.e-002	0.	-5.6252e-003
175	0.75	-5.e-002	0.	-5.0558e-003
176	0.7	-5.e-002	0.	-4.5014e-003
177	0.65	-5.e-002	0.	-3.965e-003
178	0.6	-5.e-002	0.	-3.4497e-003
179	0.55	-5.e-002	0.	-2.9584e-003
180	0.5	-5.e-002	0.	-2.4942e-003
181	0.45	-5.e-002	0.	-2.06e-003
182	0.4	-5.e-002	0.	-1.6589e-003
183	0.35	-5.e-002	0.	-1.2938e-003
184	0.3	-5.e-002	0.	-9.6774e-004
185	0.25	-5.e-002	0.	-6.8375e-004
186	0.2	-5.e-002	0.	-4.4478e-004
187	0.15	-5.e-002	0.	-2.5392e-004
188	0.1	-5.e-002	0.	-1.1377e-004
189	5.e-002	-5.e-002	0.	-2.8194e-005
190	0.925	-8.6736e-019	5.e-002	-7.0961e-003
191	0.95	-2.6021e-018	2.5e-002	-7.3946e-003
192	0.95	-8.6736e-019	7.5e-002	-7.3946e-003
193	0.95	2.5e-002	5.e-002	-7.3957e-003
194	0.975	-8.6736e-019	5.e-002	-7.6953e-003
195	0.95	-2.5e-002	5.e-002	-7.3946e-003
196	0.875	1.7256e-031	5.e-002	-6.5022e-003
197	0.9	1.4791e-031	2.5e-002	-6.7982e-003
198	0.9	4.9304e-032	7.5e-002	-6.7982e-003
199	0.9	2.5e-002	5.e-002	-6.7992e-003
200	0.9	-2.5e-002	5.e-002	-6.7981e-003
201	0.825	1.7347e-018	5.e-002	-5.9158e-003
202	0.85	3.6978e-031	2.5e-002	-6.2075e-003
203	0.85	1.2326e-031	7.5e-002	-6.2075e-003
204	0.85	2.5e-002	5.e-002	-6.2088e-003
205	0.85	-2.5e-002	5.e-002	-6.2076e-003
206	0.775	1.7347e-018	5.e-002	-5.3399e-003
207	0.8	5.2042e-018	2.5e-002	-5.6259e-003
208	0.8	1.7347e-018	7.5e-002	-5.6259e-003
209	0.8	2.5e-002	5.e-002	-5.6274e-003
210	0.8	-2.5e-002	5.e-002	-5.6262e-003
211	0.725	-1.8489e-032	5.e-002	-4.7776e-003
212	0.75	-5.5467e-032	2.5e-002	-5.0564e-003
213	0.75	-1.8489e-032	7.5e-002	-5.0564e-003
214	0.75	2.5e-002	5.e-002	-5.058e-003
215	0.75	-2.5e-002	5.e-002	-5.0569e-003
216	0.675	1.2326e-032	5.e-002	-4.2319e-003
217	0.7	0.	2.5e-002	-4.5018e-003
218	0.7	0.	7.5e-002	-4.5018e-003
219	0.7	2.5e-002	5.e-002	-4.5037e-003
220	0.7	-2.5e-002	5.e-002	-4.5026e-003
221	0.625	1.2326e-032	5.e-002	-3.7057e-003
222	0.65	3.6978e-032	2.5e-002	-3.9654e-003
223	0.65	1.2326e-032	7.5e-002	-3.9654e-003
224	0.65	2.5e-002	5.e-002	-3.9675e-003
225	0.65	-2.5e-002	5.e-002	-3.9663e-003
226	0.575	1.2326e-032	5.e-002	-3.202e-003
227	0.6	0.	2.5e-002	-3.4499e-003
228	0.6	0.	7.5e-002	-3.4499e-003
229	0.6	2.5e-002	5.e-002	-3.4523e-003
230	0.6	-2.5e-002	5.e-002	-3.4511e-003
231	0.525	-1.7347e-018	5.e-002	-2.7239e-003
232	0.55	3.6978e-032	2.5e-002	-2.9585e-003
233	0.55	1.2326e-032	7.5e-002	-2.9585e-003
234	0.55	2.5e-002	5.e-002	-2.9611e-003
235	0.55	-2.5e-002	5.e-002	-2.96e-003
236	0.475	-3.4694e-018	5.e-002	-2.2743e-003
237	0.5	-5.2042e-018	2.5e-002	-2.4942e-003
238	0.5	-1.7347e-018	7.5e-002	-2.4942e-003
239	0.5	2.5e-002	5.e-002	-2.497e-003
240	0.5	-2.5e-002	5.e-002	-2.4959e-003
241	0.425	-1.7347e-018	5.e-002	-1.8563e-003
242	0.45	-5.2042e-018	2.5e-002	-2.0599e-003
243	0.45	-1.7347e-018	7.5e-002	-2.0599e-003
244	0.45	2.5e-002	5.e-002	-2.063e-003
245	0.45	-2.5e-002	5.e-002	-2.0618e-003
246	0.375	2.7733e-032	5.e-002	-1.4728e-003
247	0.4	8.32e-032	2.5e-002	-1.6587e-003
248	0.4	2.7733e-032	7.5e-002	-1.6587e-003
249	0.4	2.5e-002	5.e-002	-1.6619e-003
250	0.4	-2.5e-002	5.e-002	-1.6608e-003
251	0.325	0.	5.e-002	-1.1268e-003
252	0.35	0.	2.5e-002	-1.2935e-003
253	0.35	0.	7.5e-002	-1.2935e-003
254	0.35	2.5e-002	5.e-002	-1.297e-003
255	0.35	-2.5e-002	5.e-002	-1.2958e-003
256	0.275	-3.0815e-033	5.e-002	-8.2144e-004
257	0.3	0.	2.5e-002	-9.6731e-004
258	0.3	0.	7.5e-002	-9.6731e-004
259	0.3	2.5e-002	5.e-002	-9.7103e-004
260	0.3	-2.5e-002	5.e-002	-9.6988e-004
261	0.225	-8.6736e-019	5.e-002	-5.5959e-004
262	0.25	-9.2445e-033	2.5e-002	-6.8321e-004
263	0.25	-3.0815e-033	7.5e-002	-6.8321e-004
264	0.25	2.5e-002	5.e-002	-6.8714e-004
265	0.25	-2.5e-002	5.e-002	-6.86e-004
266	0.175	-8.6736e-019	5.e-002	-3.443e-004
267	0.2	-2.6021e-018	2.5e-002	-4.4414e-004
268	0.2	-8.6736e-019	7.5e-002	-4.4414e-004
269	0.2	2.5e-002	5.e-002	-4.4831e-004
270	0.2	-2.5e-002	5.e-002	-4.4716e-004
271	0.125	-8.6736e-019	5.e-002	-1.785e-004
272	0.15	1.3867e-032	2.5e-002	-2.5318e-004
273	0.15	4.6222e-033	7.5e-002	-2.5318e-004
274	0.15	2.5e-002	5.e-002	-2.5749e-004
275	0.15	-2.5e-002	5.e-002	-2.5634e-004
276	7.5e-002	-8.6736e-019	5.e-002	-6.4995e-005
277	0.1	-2.6021e-018	2.5e-002	-1.1311e-004
278	0.1	-8.6736e-019	7.5e-002	-1.1311e-004
279	0.1	2.5e-002	5.e-002	-1.1783e-004
280	0.1	-2.5e-002	5.e-002	-1.1666e-004
281	5.e-002	-4.6222e-033	2.5e-002	-2.8424e-005
282	5.e-002	-1.5407e-033	7.5e-002	-2.8424e-005
283	2.5e-002	-1.5407e-033	5.e-002	-5.5361e-006
284	5.e-002	2.5e-002	5.e-002	-3.0861e-005
285	5.e-002	-2.5e-002	5.e-002	-2.9775e-005
286	7.5e-002	-1.7347e-018	0.	-5.7235e-005
287	2.5e-002	-3.0815e-033	0.	-1.821e-007
288	5.e-002	2.5e-002	0.	-2.3669e-005
289	5.e-002	-2.5e-002	0.	-2.2646e-005
290	0.125	-1.7347e-018	0.	-1.7065e-004
291	0.1	2.5e-002	0.	-1.098e-004
292	0.1	-2.5e-002	0.	-1.0865e-004
293	0.175	-1.7347e-018	0.	-3.369e-004
294	0.15	2.5e-002	0.	-2.4987e-004
295	0.15	-2.5e-002	0.	-2.4874e-004
296	0.225	-1.7347e-018	0.	-5.5264e-004
297	0.2	2.5e-002	0.	-4.4112e-004
298	0.2	-2.5e-002	0.	-4.3999e-004
299	0.275	-6.163e-033	0.	-8.1494e-004
300	0.25	2.5e-002	0.	-6.8041e-004
301	0.25	-2.5e-002	0.	-6.7928e-004
302	0.325	0.	0.	-1.1208e-003
303	0.3	2.5e-002	0.	-9.6474e-004
304	0.3	-2.5e-002	0.	-9.6361e-004
305	0.375	5.5467e-032	0.	-1.4672e-003
306	0.35	2.5e-002	0.	-1.2911e-003
307	0.35	-2.5e-002	0.	-1.29e-003
308	0.425	-3.4694e-018	0.	-1.8511e-003
309	0.4	2.5e-002	0.	-1.6565e-003
310	0.4	-2.5e-002	0.	-1.6554e-003
311	0.475	-6.9389e-018	0.	-2.2696e-003
312	0.45	2.5e-002	0.	-2.058e-003
313	0.45	-2.5e-002	0.	-2.0569e-003
314	0.525	-3.4694e-018	0.	-2.7196e-003
315	0.5	2.5e-002	0.	-2.4925e-003
316	0.5	-2.5e-002	0.	-2.4914e-003
317	0.575	2.4652e-032	0.	-3.1982e-003
318	0.55	2.5e-002	0.	-2.9571e-003
319	0.55	-2.5e-002	0.	-2.956e-003
320	0.625	2.4652e-032	0.	-3.7023e-003
321	0.6	2.5e-002	0.	-3.4487e-003
322	0.6	-2.5e-002	0.	-3.4476e-003
323	0.675	2.4652e-032	0.	-4.229e-003
324	0.65	2.5e-002	0.	-3.9644e-003
325	0.65	-2.5e-002	0.	-3.9632e-003
326	0.725	-3.6978e-032	0.	-4.7752e-003
327	0.7	2.5e-002	0.	-4.5011e-003
328	0.7	-2.5e-002	0.	-4.4999e-003
329	0.775	3.4694e-018	0.	-5.3379e-003
330	0.75	2.5e-002	0.	-5.0558e-003
331	0.75	-2.5e-002	0.	-5.0547e-003
332	0.825	3.4694e-018	0.	-5.9142e-003
333	0.8	2.5e-002	0.	-5.6256e-003
334	0.8	-2.5e-002	0.	-5.6245e-003
335	0.875	3.4513e-031	0.	-6.5011e-003
336	0.85	2.5e-002	0.	-6.2074e-003
337	0.85	-2.5e-002	0.	-6.2063e-003
338	0.925	-1.7347e-018	0.	-7.0955e-003
339	0.9	2.5e-002	0.	-6.7983e-003
340	0.9	-2.5e-002	0.	-6.7973e-003
341	0.95	2.5e-002	0.	-7.3951e-003
342	0.975	-1.7347e-018	0.	-7.6952e-003
343	0.95	-2.5e-002	0.	-7.3943e-003
344	0.925	0.	0.1	-7.0955e-003
345	0.95	-2.5e-002	0.1	-7.3943e-003
346	0.975	0.	0.1	-7.6952e-003
347	0.95	2.5e-002	0.1	-7.3951e-003
348	0.875	0.	0.1	-6.5011e-003
349	0.9	-2.5e-002	0.1	-6.7973e-003
350	0.9	2.5e-002	0.1	-6.7983e-003
351	0.825	0.	0.1	-5.9142e-003
352	0.85	-2.5e-002	0.1	-6.2063e-003
353	0.85	2.5e-002	0.1	-6.2074e-003
354	0.775	0.	0.1	-5.3379e-003
355	0.8	-2.5e-002	0.1	-5.6245e-003
356	0.8	2.5e-002	0.1	-5.6256e-003
357	0.725	0.	0.1	-4.7752e-003
358	0.75	-2.5e-002	0.1	-5.0547e-003
359	0.75	2.5e-002	0.1	-5.0558e-003
360	0.675	0.	0.1	-4.229e-003
361	0.7	-2.5e-002	0.1	-4.4999e-003
362	0.7	2.5e-002	0.1	-4.5011e-003
363	0.625	0.	0.1	-3.7023e-003
364	0.65	-2.5e-002	0.1	-3.9632e-003
365	0.65	2.5e-002	0.1	-3.9644e-003
366	0.575	0.	0.1	-3.1982e-003
367	0.6	-2.5e-002	0.1	-3.4476e-003
368	0.6	2.5e-002	0.1	-3.4487e-003
369	0.525	0.	0.1	-2.7196e-003
370	0.55	-2.5e-002	0.1	-2.956e-003
371	0.55	2.5e-002	0.1	-2.9571e-003
372	0.475	0.	0.1	-2.2696e-003
373	0.5	-2.5e-002	0.1	-2.4914e-003
374	0.5	2.5e-002	0.1	-2.4925e-003
375	0.425	0.	0.1	-1.8511e-003
376	0.45	-2.5e-002	0.1	-2.0569e-003
377	0.45	2.5e-002	0.1	-2.058e-003
378	0.375	0.	0.1	-1.4672e-003
379	0.4	-2.5e-002	0.1	-1.6554e-003
380	0.4	2.5e-002	0.1	-1.6565e-003
381	0.325	0.	0.1	-1.1208e-003
382	0.35	-2.5e-002	0.1	-1.29e-003
383	0.35	2.5e-002	0.1	-1.2911e-003
384	0.275	0.	0.1	-8.1494e-004
385	0.3	-2.5e-002	0.1	-9.6361e-004
386	0.3	2.5e-002	0.1	-9.6474e-004
387	0.225	0.	0.1	-5.5264e-004
388	0.25	-2.5e-002	0.1	-6.7928e-004
389	0.25	2.5e-002	0.1	-6.8041e-004
390	0.175	0.	0.1	-3.369e-004
391	0.2	-2.5e-002	0.1	-4.3999e-004
392	0.2	2.5e-002	0.1	-4.4112e-004
393	0.125	0.	0.1	-1.7065e-004
394	0.15	-2.5e-002	0.1	-2.4874e-004
395	0.15	2.5e-002	0.1	-2.4987e-004
396	7.5e-002	0.	0.1	-5.7235e-005
397	0.1	-2.5e-002	0.1	-1.0865e-004
398	0.1	2.5e-002	0.1	-1.098e-004
399	5.e-002	-2.5e-002	0.1	-2.2646e-005
400	5.e-002	2.5e-002	0.1	-2.3669e-005
401	2.5e-002	0.	0.1	-1.821e-007
402	7.5e-002	-5.e-002	0.1	-6.4373e-005
403	2.5e-002	-5.e-002	0.1	-9.4025e-006
404	5.e-002	-5.e-002	7.5e-002	-3.4385e-005
405	0.125	-5.e-002	0.1	-1.7745e-004
406	0.1	-5.e-002	7.5e-002	-1.1977e-004
407	0.175	-5.e-002	0.1	-3.4315e-004
408	0.15	-5.e-002	7.5e-002	-2.5964e-004
409	0.225	-5.e-002	0.1	-5.5846e-004
410	0.2	-5.e-002	7.5e-002	-4.5016e-004
411	0.275	-5.e-002	0.1	-8.203e-004
412	0.25	-5.e-002	7.5e-002	-6.8879e-004
413	0.325	-5.e-002	0.1	-1.1257e-003
414	0.3	-5.e-002	7.5e-002	-9.7244e-004
415	0.375	-5.e-002	0.1	-1.4716e-003
416	0.35	-5.e-002	7.5e-002	-1.2981e-003
417	0.425	-5.e-002	0.1	-1.8551e-003
418	0.4	-5.e-002	7.5e-002	-1.6629e-003
419	0.475	-5.e-002	0.1	-2.2732e-003
420	0.45	-5.e-002	7.5e-002	-2.0637e-003
421	0.525	-5.e-002	0.1	-2.7227e-003
422	0.5	-5.e-002	7.5e-002	-2.4975e-003
423	0.575	-5.e-002	0.1	-3.2009e-003
424	0.55	-5.e-002	7.5e-002	-2.9614e-003
425	0.625	-5.e-002	0.1	-3.7045e-003
426	0.6	-5.e-002	7.5e-002	-3.4524e-003
427	0.675	-5.e-002	0.1	-4.2307e-003
428	0.65	-5.e-002	7.5e-002	-3.9673e-003
429	0.725	-5.e-002	0.1	-4.7765e-003
430	0.7	-5.e-002	7.5e-002	-4.5034e-003
431	0.775	-5.e-002	0.1	-5.3388e-003
432	0.75	-5.e-002	7.5e-002	-5.0574e-003
433	0.825	-5.e-002	0.1	-5.9147e-003
434	0.8	-5.e-002	7.5e-002	-5.6266e-003
435	0.875	-5.e-002	0.1	-6.5011e-003
436	0.85	-5.e-002	7.5e-002	-6.2077e-003
437	0.925	-5.e-002	0.1	-7.0952e-003
438	0.9	-5.e-002	7.5e-002	-6.798e-003
439	0.975	-5.e-002	0.1	-7.693e-003
440	0.95	-5.e-002	7.5e-002	-7.3944e-003
441	1.	-2.5e-002	0.1	-7.9925e-003
442	1.	-5.e-002	7.5e-002	-7.9923e-003
443	1.	2.5e-002	0.1	-7.9978e-003
444	1.	0.	7.5e-002	-7.993e-003
445	0.975	5.e-002	0.1	-7.6957e-003
446	1.	5.e-002	7.5e-002	-8.0042e-003
447	0.925	5.e-002	0.1	-7.0971e-003
448	0.95	5.e-002	7.5e-002	-7.3966e-003
449	0.875	5.e-002	0.1	-6.5033e-003
450	0.9	5.e-002	7.5e-002	-6.8003e-003
451	0.825	5.e-002	0.1	-5.9169e-003
452	0.85	5.e-002	7.5e-002	-6.21e-003
453	0.775	5.e-002	0.1	-5.3411e-003
454	0.8	5.e-002	7.5e-002	-5.6288e-003
455	0.725	5.e-002	0.1	-4.7788e-003
456	0.75	5.e-002	7.5e-002	-5.0597e-003
457	0.675	5.e-002	0.1	-4.233e-003
458	0.7	5.e-002	7.5e-002	-4.5057e-003
459	0.625	5.e-002	0.1	-3.7068e-003
460	0.65	5.e-002	7.5e-002	-3.9696e-003
461	0.575	5.e-002	0.1	-3.2031e-003
462	0.6	5.e-002	7.5e-002	-3.4547e-003
463	0.525	5.e-002	0.1	-2.725e-003
464	0.55	5.e-002	7.5e-002	-2.9637e-003
465	0.475	5.e-002	0.1	-2.2754e-003
466	0.5	5.e-002	7.5e-002	-2.4998e-003
467	0.425	5.e-002	0.1	-1.8574e-003
468	0.45	5.e-002	7.5e-002	-2.066e-003
469	0.375	5.e-002	0.1	-1.4739e-003
470	0.4	5.e-002	7.5e-002	-1.6652e-003
471	0.325	5.e-002	0.1	-1.128e-003
472	0.35	5.e-002	7.5e-002	-1.3004e-003
473	0.275	5.e-002	0.1	-8.2258e-004
474	0.3	5.e-002	7.5e-002	-9.7474e-004
475	0.225	5.e-002	0.1	-5.6073e-004
476	0.25	5.e-002	7.5e-002	-6.9108e-004
477	0.175	5.e-002	0.1	-3.4543e-004
478	0.2	5.e-002	7.5e-002	-4.5245e-004
479	0.125	5.e-002	0.1	-1.7972e-004
480	0.15	5.e-002	7.5e-002	-2.6194e-004
481	7.5e-002	5.e-002	0.1	-6.6652e-005
482	0.1	5.e-002	7.5e-002	-1.2207e-004
483	2.5e-002	5.e-002	0.1	-1.1319e-005
484	5.e-002	5.e-002	7.5e-002	-3.6572e-005
485	0.	2.5e-002	0.1	0.
486	0.	5.e-002	7.5e-002	0.
487	0.	-2.5e-002	0.1	0.
488	0.	0.	7.5e-002	0.
489	0.	-5.e-002	7.5e-002	0.
490	0.	0.	2.5e-002	0.
491	0.	-2.5e-002	5.e-002	0.
492	0.	2.5e-002	5.e-002	0.
493	0.	-2.5e-002	0.	0.
494	0.	2.5e-002	0.	0.
495	0.	-5.e-002	2.5e-002	0.
496	2.5e-002	-5.e-002	0.	-9.4025e-006
497	2.5e-002	-5.e-002	5.e-002	-1.4533e-005
498	0.	5.e-002	2.5e-002	0.
499	2.5e-002	5.e-002	0.	-1.1319e-005
500	2.5e-002	5.e-002	5.e-002	-1.6469e-005
501	0.925	5.e-002	5.e-002	-7.0979e-003
502	0.95	5.e-002	2.5e-002	-7.3966e-003
503	0.975	5.e-002	5.e-002	-7.6963e-003
504	0.875	5.e-002	5.e-002	-6.5044e-003
505	0.9	5.e-002	2.5e-002	-6.8003e-003
506	0.825	5.e-002	5.e-002	-5.9185e-003
507	0.85	5.e-002	2.5e-002	-6.21e-003
508	0.775	5.e-002	5.e-002	-5.3431e-003
509	0.8	5.e-002	2.5e-002	-5.6288e-003
510	0.725	5.e-002	5.e-002	-4.7812e-003
511	0.75	5.e-002	2.5e-002	-5.0597e-003
512	0.675	5.e-002	5.e-002	-4.2359e-003
513	0.7	5.e-002	2.5e-002	-4.5057e-003
514	0.625	5.e-002	5.e-002	-3.7102e-003
515	0.65	5.e-002	2.5e-002	-3.9696e-003
516	0.575	5.e-002	5.e-002	-3.2069e-003
517	0.6	5.e-002	2.5e-002	-3.4547e-003
518	0.525	5.e-002	5.e-002	-2.7293e-003
519	0.55	5.e-002	2.5e-002	-2.9637e-003
520	0.475	5.e-002	5.e-002	-2.2801e-003
521	0.5	5.e-002	2.5e-002	-2.4998e-003
522	0.425	5.e-002	5.e-002	-1.8626e-003
523	0.45	5.e-002	2.5e-002	-2.066e-003
524	0.375	5.e-002	5.e-002	-1.4795e-003
525	0.4	5.e-002	2.5e-002	-1.6652e-003
526	0.325	5.e-002	5.e-002	-1.134e-003
527	0.35	5.e-002	2.5e-002	-1.3004e-003
528	0.275	5.e-002	5.e-002	-8.291e-004
529	0.3	5.e-002	2.5e-002	-9.7474e-004
530	0.225	5.e-002	5.e-002	-5.677e-004
